id,address_id,name,siren,logo,created_at,updated_at
16005,16005,Distribution Europe SNC,581796646,,2022-01-23 00:00:00,2022-01-23 00:00:00
16006,16006,Consulting Nord SNC,936966639,,2023-11-26 00:00:00,2023-11-26 00:00:00
16007,16007,Matériaux Rhône-Alpes SASU,436766539,,2024-09-05 00:00:00,2024-09-05 00:00:00
16008,16008,Construction Nord SASU,150153138,,2021-08-11 00:00:00,2021-08-11 00:00:00
16009,16009,Énergie Premium SA,861579605,,2020-04-30 00:00:00,2020-04-30 00:00:00
16010,16010,Construction Expert SARL,539172486,,2025-03-09 00:00:00,2025-03-09 00:00:00
16011,16011,Innovation Plus SNC,070531348,,2022-07-01 00:00:00,2022-07-01 00:00:00
16012,16012,Technologies Est SASU,337855456,,2021-04-30 00:00:00,2021-04-30 00:00:00
16013,16013,Transport Paris SNC,164402448,,2020-09-12 00:00:00,2020-09-12 00:00:00
16014,16014,Construction Premium SNC,871289583,,2022-01-07 00:00:00,2022-01-07 00:00:00
16015,16015,Alimentation Sud SASU,377231246,,2024-09-14 00:00:00,2024-09-14 00:00:00
16016,16016,Distribution International SARL,918196023,,2022-01-21 00:00:00,2022-01-21 00:00:00
16017,16017,Innovation Plus EURL,339258865,,2022-08-09 00:00:00,2022-08-09 00:00:00
16018,16018,Développement Nouvelle SA,093913937,,2024-04-14 00:00:00,2024-04-14 00:00:00
16019,16019,Alimentation Nord SA,509143525,,2024-08-05 00:00:00,2024-08-05 00:00:00
16020,16020,Matériaux Europe SNC,600056717,,2024-06-25 00:00:00,2024-06-25 00:00:00
16021,16021,Construction International EURL,857213771,,2020-01-19 00:00:00,2020-01-19 00:00:00
16022,16022,Construction Rhône-Alpes SA,230530206,,2021-07-14 00:00:00,2021-07-14 00:00:00
16023,16023,Société Ouest SARL,171101421,,2020-04-09 00:00:00,2020-04-09 00:00:00
16024,16024,Digital Moderne SASU,759960271,,2022-01-01 00:00:00,2022-01-01 00:00:00
16025,16025,Technologies International SA,305149023,,2020-12-25 00:00:00,2020-12-25 00:00:00
16026,16026,Systems Rhône-Alpes SA,573744877,,2021-09-12 00:00:00,2021-09-12 00:00:00
16027,16027,Énergie Paris SASU,445336142,,2024-06-16 00:00:00,2024-06-16 00:00:00
16028,16028,Matériaux Est EURL,679594689,,2024-06-06 00:00:00,2024-06-06 00:00:00
16029,16029,Société Paris SASU,197877889,,2022-04-29 00:00:00,2022-04-29 00:00:00
16030,16030,Construction Rhône-Alpes EURL,504579418,,2021-12-15 00:00:00,2021-12-15 00:00:00
16031,16031,Développement Pro SA,852449420,,2021-10-10 00:00:00,2021-10-10 00:00:00
16032,16032,Industrie Grand Ouest SASU,453985756,,2022-05-02 00:00:00,2022-05-02 00:00:00
16033,16033,Industrie Nouvelle EURL,160588174,,2020-03-29 00:00:00,2020-03-29 00:00:00
16034,16034,Digital Centre EURL,715071353,,2025-05-30 00:00:00,2025-05-30 00:00:00
16035,16035,Commerce Nord SA,602554487,,2020-04-06 00:00:00,2020-04-06 00:00:00
16036,16036,Technologies Europe SAS,275192581,,2022-07-04 00:00:00,2022-07-04 00:00:00
16037,16037,Services Est SA,611870395,,2023-05-22 00:00:00,2023-05-22 00:00:00
16038,16038,Consulting Grand Ouest SARL,504940222,,2025-12-31 00:00:00,2025-12-31 00:00:00
16039,16039,Services International SA,757256755,,2025-03-19 00:00:00,2025-03-19 00:00:00
16040,16040,Construction Rhône-Alpes EURL,488688763,,2020-05-22 00:00:00,2020-05-22 00:00:00
16041,16041,Société Avenir SAS,960728269,,2023-07-23 00:00:00,2023-07-23 00:00:00
16042,16042,Digital Europe SNC,534199096,,2021-04-24 00:00:00,2021-04-24 00:00:00
16043,16043,Groupe Nouvelle SARL,586883712,,2023-04-08 00:00:00,2023-04-08 00:00:00
16044,16044,Société Europe SAS,910154541,,2022-05-16 00:00:00,2022-05-16 00:00:00
16045,16045,Construction Méditerranée SA,580936268,,2020-11-12 00:00:00,2020-11-12 00:00:00
16046,16046,Solutions France EURL,195564893,,2022-06-13 00:00:00,2022-06-13 00:00:00
16047,16047,Technologies Nord EURL,145343638,,2020-03-07 00:00:00,2020-03-07 00:00:00
16048,16048,Innovation Plus SAS,098383300,,2021-11-11 00:00:00,2021-11-11 00:00:00
16049,16049,Matériaux Premium EURL,327969598,,2022-11-18 00:00:00,2022-11-18 00:00:00
16050,16050,Groupe Nord SAS,199338369,,2022-08-18 00:00:00,2022-08-18 00:00:00
16051,16051,Entreprise Méditerranée SARL,513188391,,2024-11-20 00:00:00,2024-11-20 00:00:00
16052,16052,Industrie Centre SA,599505849,,2025-09-06 00:00:00,2025-09-06 00:00:00
16053,16053,Systems Premium SARL,561827254,,2020-08-06 00:00:00,2020-08-06 00:00:00
16054,16054,Produits Ouest SA,177989076,,2024-09-15 00:00:00,2024-09-15 00:00:00
16055,16055,Construction Moderne SASU,642976575,,2023-08-01 00:00:00,2023-08-01 00:00:00
16056,16056,Services Moderne EURL,278804877,,2025-10-24 00:00:00,2025-10-24 00:00:00
16057,16057,Produits Grand Ouest SNC,007387806,,2022-12-30 00:00:00,2022-12-30 00:00:00
16058,16058,Transport Méditerranée EURL,691580229,,2020-06-09 00:00:00,2020-06-09 00:00:00
16059,16059,Développement Ouest SASU,952608578,,2022-12-22 00:00:00,2022-12-22 00:00:00
16060,16060,Consulting Avenir SARL,533175139,,2025-09-06 00:00:00,2025-09-06 00:00:00
16061,16061,Distribution Europe SA,161861448,,2023-04-22 00:00:00,2023-04-22 00:00:00
16062,16062,Société France SASU,166752030,,2020-06-10 00:00:00,2020-06-10 00:00:00
16063,16063,Digital Grand Ouest SA,715154910,,2022-09-27 00:00:00,2022-09-27 00:00:00
16064,16064,Construction Centre SASU,258582469,,2022-08-28 00:00:00,2022-08-28 00:00:00
16065,16065,Distribution Est EURL,129754313,,2024-06-28 00:00:00,2024-06-28 00:00:00
16066,16066,Digital Grand Ouest EURL,802788166,,2025-03-30 00:00:00,2025-03-30 00:00:00
16067,16067,Industrie France SAS,362107633,,2025-05-07 00:00:00,2025-05-07 00:00:00
16068,16068,Entreprise Europe SARL,541211504,,2023-11-29 00:00:00,2023-11-29 00:00:00
16069,16069,Systems Méditerranée SNC,195622683,,2020-03-09 00:00:00,2020-03-09 00:00:00
16070,16070,Entreprise Expert SA,038965810,,2025-06-18 00:00:00,2025-06-18 00:00:00
16071,16071,Commerce Centre SNC,224509992,,2024-01-27 00:00:00,2024-01-27 00:00:00
16072,16072,Groupe Premium SAS,428195218,,2022-11-07 00:00:00,2022-11-07 00:00:00
16073,16073,Commerce Nouvelle SA,860811702,,2023-07-27 00:00:00,2023-07-27 00:00:00
16074,16074,Distribution Europe SNC,180591588,,2023-12-02 00:00:00,2023-12-02 00:00:00
16075,16075,Groupe Nouvelle SAS,638544635,,2020-07-18 00:00:00,2020-07-18 00:00:00
16076,16076,Innovation France EURL,819435264,,2020-06-09 00:00:00,2020-06-09 00:00:00
16077,16077,Consulting Centre EURL,607335429,,2020-05-29 00:00:00,2020-05-29 00:00:00
16078,16078,Consulting Grand Ouest SNC,579571431,,2023-12-07 00:00:00,2023-12-07 00:00:00
16079,16079,Groupe Rhône-Alpes SASU,918104423,,2022-01-27 00:00:00,2022-01-27 00:00:00
16080,16080,Construction International SAS,584297931,,2021-09-04 00:00:00,2021-09-04 00:00:00
16081,16081,Technologies Est EURL,738469550,,2023-09-19 00:00:00,2023-09-19 00:00:00
16082,16082,Produits International SASU,174101329,,2025-05-02 00:00:00,2025-05-02 00:00:00
16083,16083,Société Sud EURL,553710310,,2024-08-04 00:00:00,2024-08-04 00:00:00
16084,16084,Innovation Méditerranée SASU,855341269,,2025-11-15 00:00:00,2025-11-15 00:00:00
16085,16085,Technologies Ouest SASU,110624830,,2020-04-08 00:00:00,2020-04-08 00:00:00
16086,16086,Innovation Nouvelle SASU,677084683,,2023-12-22 00:00:00,2023-12-22 00:00:00
16087,16087,Industrie Plus SA,881063705,,2025-07-30 00:00:00,2025-07-30 00:00:00
16088,16088,Transport Ouest SARL,404936759,,2024-02-06 00:00:00,2024-02-06 00:00:00
16089,16089,Services Plus SARL,142681196,,2024-06-16 00:00:00,2024-06-16 00:00:00
16090,16090,Services International SARL,053967436,,2022-11-02 00:00:00,2022-11-02 00:00:00
16091,16091,Systems International SAS,673309969,,2020-05-02 00:00:00,2020-05-02 00:00:00
16092,16092,Construction Méditerranée SASU,463925651,,2021-11-30 00:00:00,2021-11-30 00:00:00
16093,16093,Solutions Avenir SNC,846521847,,2024-05-02 00:00:00,2024-05-02 00:00:00
16094,16094,Entreprise Avenir SNC,706380680,,2024-08-27 00:00:00,2024-08-27 00:00:00
16095,16095,Commerce Premium SASU,556503167,,2025-02-19 00:00:00,2025-02-19 00:00:00
16096,16096,Consulting International SAS,783840473,,2022-04-08 00:00:00,2022-04-08 00:00:00
16097,16097,Consulting Rhône-Alpes SA,357841261,,2024-10-11 00:00:00,2024-10-11 00:00:00
16098,16098,Énergie Rhône-Alpes EURL,667773766,,2020-08-31 00:00:00,2020-08-31 00:00:00
16099,16099,Industrie International SA,232774588,,2023-01-19 00:00:00,2023-01-19 00:00:00
16100,16100,Systems Sud EURL,571650530,,2025-04-19 00:00:00,2025-04-19 00:00:00
16101,16101,Produits Ouest SASU,133921718,,2021-02-08 00:00:00,2021-02-08 00:00:00
16102,16102,Énergie International SA,954658266,,2023-01-20 00:00:00,2023-01-20 00:00:00
16103,16103,Commerce Premium SA,091153205,,2022-09-15 00:00:00,2022-09-15 00:00:00
16104,16104,Construction International SNC,031270762,,2020-06-26 00:00:00,2020-06-26 00:00:00
16105,16105,Transport Ouest SA,840269047,,2024-03-16 00:00:00,2024-03-16 00:00:00
16106,16106,Développement Pro SARL,051049385,,2023-12-12 00:00:00,2023-12-12 00:00:00
16107,16107,Solutions Plus SNC,033638545,,2025-02-10 00:00:00,2025-02-10 00:00:00
16108,16108,Entreprise Expert SA,070823430,,2022-06-10 00:00:00,2022-06-10 00:00:00
16109,16109,Systems Avenir SNC,738072693,,2025-01-02 00:00:00,2025-01-02 00:00:00
16110,16110,Entreprise Rhône-Alpes SNC,337892244,,2020-01-29 00:00:00,2020-01-29 00:00:00
16111,16111,Groupe Plus SARL,832485635,,2022-02-22 00:00:00,2022-02-22 00:00:00
16112,16112,Commerce Pro SARL,533092789,,2020-07-20 00:00:00,2020-07-20 00:00:00
16113,16113,Société Rhône-Alpes SNC,060029048,,2024-04-08 00:00:00,2024-04-08 00:00:00
16114,16114,Société Avenir SASU,069866549,,2023-01-21 00:00:00,2023-01-21 00:00:00
16115,16115,Construction Centre SASU,618135248,,2020-08-09 00:00:00,2020-08-09 00:00:00
16116,16116,Matériaux Centre EURL,638309310,,2022-09-16 00:00:00,2022-09-16 00:00:00
16117,16117,Commerce Plus SAS,857587018,,2023-05-24 00:00:00,2023-05-24 00:00:00
16118,16118,Énergie Plus SASU,307859371,,2023-08-16 00:00:00,2023-08-16 00:00:00
16119,16119,Matériaux Sud SASU,541976924,,2020-03-11 00:00:00,2020-03-11 00:00:00
16120,16120,Digital International SARL,970117834,,2024-12-11 00:00:00,2024-12-11 00:00:00
16121,16121,Systems Est EURL,079831053,,2020-02-28 00:00:00,2020-02-28 00:00:00
16122,16122,Distribution Europe SAS,080456254,,2023-11-29 00:00:00,2023-11-29 00:00:00
16123,16123,Industrie Est SNC,184516243,,2025-08-27 00:00:00,2025-08-27 00:00:00
16124,16124,Innovation International SA,297212011,,2022-09-25 00:00:00,2022-09-25 00:00:00
16125,16125,Commerce Plus SARL,434010435,,2020-02-17 00:00:00,2020-02-17 00:00:00
16126,16126,Commerce Premium SASU,676528540,,2024-05-22 00:00:00,2024-05-22 00:00:00
16127,16127,Matériaux Nouvelle SARL,834223646,,2025-03-23 00:00:00,2025-03-23 00:00:00
16128,16128,Digital Moderne SARL,127159762,,2023-06-02 00:00:00,2023-06-02 00:00:00
16129,16129,Services Europe SARL,398999300,,2021-09-07 00:00:00,2021-09-07 00:00:00
16130,16130,Innovation Premium EURL,367085834,,2025-07-21 00:00:00,2025-07-21 00:00:00
16131,16131,Construction Ouest SA,814731584,,2025-11-29 00:00:00,2025-11-29 00:00:00
16132,16132,Construction Paris SA,766882047,,2025-02-05 00:00:00,2025-02-05 00:00:00
16133,16133,Entreprise Moderne SNC,924942030,,2025-05-27 00:00:00,2025-05-27 00:00:00
16134,16134,Énergie Sud SASU,830371035,,2025-09-15 00:00:00,2025-09-15 00:00:00
16135,16135,Matériaux Pro SASU,354249955,,2020-07-17 00:00:00,2020-07-17 00:00:00
16136,16136,Innovation Pro SASU,490894615,,2020-05-22 00:00:00,2020-05-22 00:00:00
16137,16137,Solutions Sud SNC,599438942,,2025-05-12 00:00:00,2025-05-12 00:00:00
16138,16138,Commerce Paris SASU,591843503,,2021-10-10 00:00:00,2021-10-10 00:00:00
16139,16139,Transport Moderne SA,643561038,,2020-02-01 00:00:00,2020-02-01 00:00:00
16140,16140,Systems Nord SAS,306107475,,2025-04-11 00:00:00,2025-04-11 00:00:00
16141,16141,Digital Centre SA,978360550,,2023-10-13 00:00:00,2023-10-13 00:00:00
16142,16142,Innovation Rhône-Alpes SNC,615188513,,2021-05-10 00:00:00,2021-05-10 00:00:00
16143,16143,Alimentation Rhône-Alpes SNC,545429060,,2023-11-05 00:00:00,2023-11-05 00:00:00
16144,16144,Industrie Ouest SARL,949685184,,2023-05-25 00:00:00,2023-05-25 00:00:00
16145,16145,Entreprise Premium SARL,482527348,,2024-06-20 00:00:00,2024-06-20 00:00:00
16146,16146,Consulting Méditerranée EURL,146215371,,2023-03-28 00:00:00,2023-03-28 00:00:00
16147,16147,Services Sud SNC,344850599,,2023-10-25 00:00:00,2023-10-25 00:00:00
16148,16148,Matériaux Méditerranée SA,112663828,,2022-06-20 00:00:00,2022-06-20 00:00:00
16149,16149,Produits Paris SNC,196092589,,2025-05-28 00:00:00,2025-05-28 00:00:00
16150,16150,Alimentation Avenir SAS,935436352,,2020-05-08 00:00:00,2020-05-08 00:00:00
16151,16151,Transport Ouest SASU,841392517,,2021-08-18 00:00:00,2021-08-18 00:00:00
16152,16152,Société Ouest SASU,960322360,,2021-09-13 00:00:00,2021-09-13 00:00:00
16153,16153,Distribution Pro SAS,576916746,,2020-02-23 00:00:00,2020-02-23 00:00:00
16154,16154,Innovation Est EURL,579678947,,2024-12-10 00:00:00,2024-12-10 00:00:00
16155,16155,Développement Grand Ouest SA,105946719,,2023-12-31 00:00:00,2023-12-31 00:00:00
16156,16156,Produits Centre SARL,546650110,,2023-05-30 00:00:00,2023-05-30 00:00:00
16157,16157,Transport Nord SASU,237294731,,2024-04-11 00:00:00,2024-04-11 00:00:00
16158,16158,Alimentation Moderne SNC,144558129,,2023-10-15 00:00:00,2023-10-15 00:00:00
16159,16159,Produits Premium SARL,724000237,,2021-07-27 00:00:00,2021-07-27 00:00:00
16160,16160,Produits Plus SNC,512693961,,2020-09-05 00:00:00,2020-09-05 00:00:00
16161,16161,Innovation Nouvelle EURL,435375589,,2023-09-30 00:00:00,2023-09-30 00:00:00
16162,16162,Commerce Grand Ouest EURL,083933838,,2024-09-29 00:00:00,2024-09-29 00:00:00
16163,16163,Digital Premium SASU,251584942,,2020-09-24 00:00:00,2020-09-24 00:00:00
16164,16164,Services Ouest SNC,113540769,,2022-12-23 00:00:00,2022-12-23 00:00:00
16165,16165,Produits Europe SNC,008165714,,2020-07-01 00:00:00,2020-07-01 00:00:00
16166,16166,Distribution Premium SASU,355436114,,2021-11-01 00:00:00,2021-11-01 00:00:00
16167,16167,Énergie Pro EURL,997655063,,2024-04-21 00:00:00,2024-04-21 00:00:00
16168,16168,Transport France SA,311480164,,2023-11-30 00:00:00,2023-11-30 00:00:00
16169,16169,Innovation Pro SAS,673575544,,2020-12-25 00:00:00,2020-12-25 00:00:00
16170,16170,Commerce Sud SARL,848350161,,2021-10-01 00:00:00,2021-10-01 00:00:00
16171,16171,Services Avenir SNC,935777672,,2023-10-08 00:00:00,2023-10-08 00:00:00
16172,16172,Matériaux Ouest SA,548283787,,2022-10-11 00:00:00,2022-10-11 00:00:00
16173,16173,Énergie Méditerranée SAS,028013225,,2024-03-01 00:00:00,2024-03-01 00:00:00
16174,16174,Société Moderne SNC,453471864,,2023-07-19 00:00:00,2023-07-19 00:00:00
16175,16175,Entreprise Premium SASU,915459556,,2022-07-10 00:00:00,2022-07-10 00:00:00
16176,16176,Construction Premium SARL,994406049,,2023-03-03 00:00:00,2023-03-03 00:00:00
16177,16177,Produits Paris SA,872353602,,2020-03-01 00:00:00,2020-03-01 00:00:00
16178,16178,Matériaux International SAS,942941667,,2021-05-30 00:00:00,2021-05-30 00:00:00
16179,16179,Industrie Expert SASU,044346534,,2022-03-18 00:00:00,2022-03-18 00:00:00
16180,16180,Groupe Grand Ouest SNC,771384385,,2020-03-08 00:00:00,2020-03-08 00:00:00
16181,16181,Énergie Premium SARL,049352222,,2025-08-09 00:00:00,2025-08-09 00:00:00
16182,16182,Groupe Plus SAS,785225640,,2024-05-30 00:00:00,2024-05-30 00:00:00
16183,16183,Alimentation Grand Ouest SAS,787932540,,2020-06-12 00:00:00,2020-06-12 00:00:00
16184,16184,Systems Moderne EURL,410363550,,2021-01-14 00:00:00,2021-01-14 00:00:00
16185,16185,Systems Rhône-Alpes SAS,494998446,,2025-02-22 00:00:00,2025-02-22 00:00:00
16186,16186,Transport Sud SASU,674292339,,2022-10-04 00:00:00,2022-10-04 00:00:00
16187,16187,Commerce Centre SNC,648770485,,2024-04-08 00:00:00,2024-04-08 00:00:00
16188,16188,Services Plus SASU,005425376,,2021-12-13 00:00:00,2021-12-13 00:00:00
16189,16189,Innovation Expert SARL,071806103,,2024-04-14 00:00:00,2024-04-14 00:00:00
16190,16190,Systems Avenir SARL,544762149,,2021-01-04 00:00:00,2021-01-04 00:00:00
16191,16191,Systems Rhône-Alpes EURL,627144827,,2024-12-06 00:00:00,2024-12-06 00:00:00
16192,16192,Digital Europe SARL,212248090,,2021-07-28 00:00:00,2021-07-28 00:00:00
16193,16193,Distribution Europe SNC,552350506,,2021-12-30 00:00:00,2021-12-30 00:00:00
16194,16194,Digital Premium SA,079031167,,2020-08-15 00:00:00,2020-08-15 00:00:00
16195,16195,Commerce International SAS,626234231,,2025-04-20 00:00:00,2025-04-20 00:00:00
16196,16196,Construction Pro SASU,727124620,,2024-12-21 00:00:00,2024-12-21 00:00:00
16197,16197,Technologies Ouest SA,668886047,,2021-12-14 00:00:00,2021-12-14 00:00:00
16198,16198,Transport Avenir SA,313689994,,2023-09-18 00:00:00,2023-09-18 00:00:00
16199,16199,Distribution International SA,974677890,,2024-07-23 00:00:00,2024-07-23 00:00:00
16200,16200,Consulting Ouest SNC,353860232,,2024-09-24 00:00:00,2024-09-24 00:00:00
16201,16201,Alimentation Avenir SARL,572672095,,2022-01-08 00:00:00,2022-01-08 00:00:00
16202,16202,Innovation Nouvelle SAS,324314913,,2024-05-25 00:00:00,2024-05-25 00:00:00
16203,16203,Innovation Paris SA,849140645,,2024-07-26 00:00:00,2024-07-26 00:00:00
16204,16204,Énergie Grand Ouest SARL,128530227,,2020-01-31 00:00:00,2020-01-31 00:00:00
16205,16205,Systems Ouest EURL,851036137,,2023-03-23 00:00:00,2023-03-23 00:00:00
16206,16206,Technologies Centre SNC,599508538,,2022-08-03 00:00:00,2022-08-03 00:00:00
16207,16207,Solutions Paris SARL,889302741,,2024-03-07 00:00:00,2024-03-07 00:00:00
16208,16208,Systems Rhône-Alpes EURL,464682061,,2020-03-04 00:00:00,2020-03-04 00:00:00
16209,16209,Alimentation Moderne SARL,448572396,,2024-04-15 00:00:00,2024-04-15 00:00:00
16210,16210,Matériaux Moderne SA,166348979,,2021-06-07 00:00:00,2021-06-07 00:00:00
16211,16211,Transport Nouvelle SASU,298865866,,2023-12-22 00:00:00,2023-12-22 00:00:00
16212,16212,Industrie France SARL,111461752,,2025-04-22 00:00:00,2025-04-22 00:00:00
16213,16213,Développement Rhône-Alpes SAS,756413274,,2021-07-14 00:00:00,2021-07-14 00:00:00
16214,16214,Produits International EURL,587871336,,2023-08-16 00:00:00,2023-08-16 00:00:00
16215,16215,Énergie Nouvelle SNC,821627429,,2022-08-24 00:00:00,2022-08-24 00:00:00
16216,16216,Société Europe SARL,202927273,,2025-01-02 00:00:00,2025-01-02 00:00:00
16217,16217,Industrie Nord SNC,724252309,,2024-06-23 00:00:00,2024-06-23 00:00:00
16218,16218,Société Expert SA,151284106,,2025-08-24 00:00:00,2025-08-24 00:00:00
16219,16219,Distribution Pro SASU,327199493,,2025-03-12 00:00:00,2025-03-12 00:00:00
16220,16220,Alimentation Grand Ouest SASU,100769421,,2021-07-05 00:00:00,2021-07-05 00:00:00
16221,16221,Services Nouvelle SASU,720941970,,2023-10-17 00:00:00,2023-10-17 00:00:00
16222,16222,Consulting Sud SNC,378981914,,2021-11-15 00:00:00,2021-11-15 00:00:00
16223,16223,Entreprise Grand Ouest SAS,803250489,,2025-01-05 00:00:00,2025-01-05 00:00:00
16224,16224,Construction Nouvelle SA,948415617,,2023-11-03 00:00:00,2023-11-03 00:00:00
16225,16225,Énergie Expert SASU,700456759,,2022-11-08 00:00:00,2022-11-08 00:00:00
16226,16226,Entreprise Grand Ouest SASU,327373262,,2025-09-20 00:00:00,2025-09-20 00:00:00
16227,16227,Produits Centre EURL,776711764,,2021-09-24 00:00:00,2021-09-24 00:00:00
16228,16228,Industrie International SAS,584275085,,2023-12-14 00:00:00,2023-12-14 00:00:00
16229,16229,Digital Paris EURL,899403844,,2025-07-05 00:00:00,2025-07-05 00:00:00
16230,16230,Distribution Rhône-Alpes SAS,205751902,,2023-09-08 00:00:00,2023-09-08 00:00:00
16231,16231,Alimentation Méditerranée SAS,532178290,,2023-06-15 00:00:00,2023-06-15 00:00:00
16232,16232,Construction Sud EURL,138498134,,2025-08-20 00:00:00,2025-08-20 00:00:00
16233,16233,Société Nord SAS,566045407,,2022-08-05 00:00:00,2022-08-05 00:00:00
16234,16234,Transport Sud SA,619329170,,2024-08-21 00:00:00,2024-08-21 00:00:00
16235,16235,Solutions Est SA,593040256,,2024-04-18 00:00:00,2024-04-18 00:00:00
16236,16236,Commerce Grand Ouest SA,379133051,,2023-08-07 00:00:00,2023-08-07 00:00:00
16237,16237,Alimentation International EURL,175204585,,2023-11-13 00:00:00,2023-11-13 00:00:00
16238,16238,Solutions International SA,565402567,,2020-12-06 00:00:00,2020-12-06 00:00:00
16239,16239,Technologies France SASU,367505260,,2024-10-27 00:00:00,2024-10-27 00:00:00
16240,16240,Société Expert SARL,148790520,,2023-11-27 00:00:00,2023-11-27 00:00:00
16241,16241,Commerce Expert SNC,434374005,,2021-10-16 00:00:00,2021-10-16 00:00:00
16242,16242,Solutions International SASU,955950514,,2024-07-22 00:00:00,2024-07-22 00:00:00
16243,16243,Groupe Est SNC,089495170,,2024-03-30 00:00:00,2024-03-30 00:00:00
16244,16244,Commerce Rhône-Alpes SA,830797262,,2024-10-16 00:00:00,2024-10-16 00:00:00
16245,16245,Innovation International SARL,921293957,,2020-02-03 00:00:00,2020-02-03 00:00:00
16246,16246,Entreprise Ouest SARL,243923141,,2020-08-27 00:00:00,2020-08-27 00:00:00
16247,16247,Transport Sud SARL,414133512,,2021-05-11 00:00:00,2021-05-11 00:00:00
16248,16248,Alimentation Avenir EURL,638290981,,2025-12-28 00:00:00,2025-12-28 00:00:00
16249,16249,Digital Pro SAS,544586423,,2020-08-03 00:00:00,2020-08-03 00:00:00
16250,16250,Consulting Europe SAS,051154052,,2025-08-26 00:00:00,2025-08-26 00:00:00
16251,16251,Produits Premium SNC,569024458,,2024-06-28 00:00:00,2024-06-28 00:00:00
16252,16252,Développement Paris SNC,650647258,,2021-07-31 00:00:00,2021-07-31 00:00:00
16253,16253,Groupe Rhône-Alpes SASU,556273274,,2025-03-24 00:00:00,2025-03-24 00:00:00
16254,16254,Alimentation Est SARL,279921662,,2025-05-02 00:00:00,2025-05-02 00:00:00
16255,16255,Développement Nord SAS,642692594,,2024-03-11 00:00:00,2024-03-11 00:00:00
16256,16256,Industrie Expert SA,082376872,,2021-07-07 00:00:00,2021-07-07 00:00:00
16257,16257,Industrie Moderne SARL,332975812,,2020-10-24 00:00:00,2020-10-24 00:00:00
16258,16258,Groupe Plus SA,220763890,,2020-04-07 00:00:00,2020-04-07 00:00:00
16259,16259,Solutions Centre SNC,219301553,,2024-07-02 00:00:00,2024-07-02 00:00:00
16260,16260,Transport Paris SARL,719735961,,2024-01-18 00:00:00,2024-01-18 00:00:00
16261,16261,Distribution Nord SNC,488614694,,2022-06-03 00:00:00,2022-06-03 00:00:00
16262,16262,Consulting Avenir SNC,435994579,,2020-04-04 00:00:00,2020-04-04 00:00:00
16263,16263,Transport Plus SARL,527413777,,2024-07-13 00:00:00,2024-07-13 00:00:00
16264,16264,Entreprise Ouest SARL,459778957,,2024-09-13 00:00:00,2024-09-13 00:00:00
16265,16265,Transport Ouest SARL,914151196,,2021-11-30 00:00:00,2021-11-30 00:00:00
16266,16266,Matériaux Plus SNC,046731337,,2021-01-10 00:00:00,2021-01-10 00:00:00
16267,16267,Société France EURL,810834374,,2023-09-23 00:00:00,2023-09-23 00:00:00
16268,16268,Solutions Paris SA,933692634,,2020-09-03 00:00:00,2020-09-03 00:00:00
16269,16269,Industrie Plus SA,481960482,,2022-01-31 00:00:00,2022-01-31 00:00:00
16270,16270,Technologies Méditerranée SARL,692999279,,2025-08-13 00:00:00,2025-08-13 00:00:00
16271,16271,Industrie Nouvelle SNC,023631336,,2025-08-03 00:00:00,2025-08-03 00:00:00
16272,16272,Développement Nord EURL,366681963,,2021-04-01 00:00:00,2021-04-01 00:00:00
16273,16273,Solutions Centre SARL,819287327,,2020-06-07 00:00:00,2020-06-07 00:00:00
16274,16274,Commerce Rhône-Alpes SAS,175472869,,2024-04-09 00:00:00,2024-04-09 00:00:00
16275,16275,Entreprise Sud SAS,092159433,,2021-03-25 00:00:00,2021-03-25 00:00:00
16276,16276,Produits Grand Ouest SAS,204286926,,2025-01-30 00:00:00,2025-01-30 00:00:00
16277,16277,Solutions Est EURL,421663907,,2020-08-30 00:00:00,2020-08-30 00:00:00
16278,16278,Commerce Pro EURL,149438210,,2021-02-10 00:00:00,2021-02-10 00:00:00
16279,16279,Industrie Nord SASU,103553202,,2025-02-08 00:00:00,2025-02-08 00:00:00
16280,16280,Produits Est SA,552583114,,2022-10-20 00:00:00,2022-10-20 00:00:00
16281,16281,Solutions Pro SA,973116387,,2021-06-01 00:00:00,2021-06-01 00:00:00
16282,16282,Société Europe SA,530667401,,2022-09-07 00:00:00,2022-09-07 00:00:00
16283,16283,Innovation Europe SA,321437469,,2025-01-20 00:00:00,2025-01-20 00:00:00
16284,16284,Commerce Rhône-Alpes SA,240177204,,2022-12-09 00:00:00,2022-12-09 00:00:00
16285,16285,Innovation Nouvelle SNC,121208136,,2023-06-25 00:00:00,2023-06-25 00:00:00
16286,16286,Matériaux Premium SNC,708031992,,2024-07-07 00:00:00,2024-07-07 00:00:00
16287,16287,Services Expert SA,007675218,,2020-08-21 00:00:00,2020-08-21 00:00:00
16288,16288,Matériaux Premium SA,786938019,,2021-12-27 00:00:00,2021-12-27 00:00:00
16289,16289,Distribution Est SAS,965659915,,2022-01-02 00:00:00,2022-01-02 00:00:00
16290,16290,Technologies Plus SARL,868797382,,2021-09-05 00:00:00,2021-09-05 00:00:00
16291,16291,Société Rhône-Alpes EURL,292860798,,2023-03-08 00:00:00,2023-03-08 00:00:00
16292,16292,Groupe Ouest SASU,133216994,,2020-04-27 00:00:00,2020-04-27 00:00:00
16293,16293,Commerce Moderne EURL,904805231,,2021-01-01 00:00:00,2021-01-01 00:00:00
